,IPC_CHL,FX_ARG,IPC_ARG,FX_ARG_BLUE,FX_PER,IPC_PER,FX_BOL,IPC_BOL,FX_BRA,IPC_BRA,FX_USA,IPC_USA,FX_CAN,IPC_CAN,FX_ESP,IPC_ESP,FX_FRA,IPC_FRA,FX_DEU,IPC_DEU,FX_GBR,IPC_GBR,FX_CHN,IPC_CHN,FX_AUS,IPC_AUS
2025-12-01,3.5,0.6315000000000001,,,272.202,163.025088363219,135.69604750015043,165.432040421687,168.256,,916.163,326.031,663.3065,,1072.3215,,1072.3215,,1072.3215,,1225.147,,130.0615,,607.7085,
2026-01-01,2.8,0.6090476190476191,,,263.4257142857143,163.025088363219,130.88053344001713,165.432040421687,165.40619047619046,,883.9657142857143,326.588,641.3209523809523,,1037.0319047619046,,1037.0319047619046,,1037.0319047619046,,1194.6385714285714,,126.88285714285716,,598.6490476190476,
2026-02-01,2.4,0.6104999999999999,,,256.8295,163.025088363219,127.72767753677984,165.432040421687,165.56099999999998,,862.0200000000001,327.46,631.711,,1019.5825,,1019.5825,,1019.5825,,1171.5235,,124.8455,,607.829,
2026-03-01,2.8,0.6518181818181819,,,264.29090909090905,163.025088363219,134.84826882452924,165.432040421687,174.01636363636365,,909.893181818182,330.293,663.8104545454545,,1052.9109090909092,,1052.9109090909092,,1052.9109090909092,,1215.0622727272728,,131.9181818181818,,639.3163636363636,
2026-04-01,2.8,0.6511764705882354,,,262.28705882352943,163.025088363219,133.469151336237,165.432040421687,177.87,,898.1511764705882,330.293,651.4182352941177,,1049.8582352941175,,1049.8582352941175,,1049.8582352941175,,1206.0641176470588,,131.30764705882353,,634.6994117647058,
2026-05-01,2.8,0.6511764705882354,,,262.28705882352943,163.025088363219,133.469151336237,165.432040421687,177.87,,898.1511764705882,330.293,651.4182352941177,,1049.8582352941175,,1049.8582352941175,,1049.8582352941175,,1206.0641176470588,,131.30764705882353,,634.6994117647058,
2026-06-01,,0.6511764705882354,,,262.28705882352943,163.025088363219,133.469151336237,165.432040421687,177.87,,898.1511764705882,,651.4182352941177,,1049.8582352941175,,1049.8582352941175,,1049.8582352941175,,1206.0641176470588,,131.30764705882353,,634.6994117647058,
2026-07-01,,,,,,163.025088363219,,165.432040421687,,,,,,,,,,,,,,,,,,
2026-08-01,,,,,,163.025088363219,,165.432040421687,,,,,,,,,,,,,,,,,,
2026-09-01,,,,,,163.025088363219,,165.432040421687,,,,,,,,,,,,,,,,,,
2026-10-01,,,,,,163.025088363219,,165.432040421687,,,,,,,,,,,,,,,,,,
2026-11-01,,,,,,163.025088363219,,165.432040421687,,,,,,,,,,,,,,,,,,
2026-12-01,,,,,,163.025088363219,,165.432040421687,,,,,,,,,,,,,,,,,,
